experiment,representation,corpus,algorithm,family,repeat,fold,n_train,n_test,macro_f1,spam_f1,pr_auc,roc_auc,mcc,balanced_accuracy,accuracy,recall_at_99_precision,tn,fp,fn,tp,train_time_s,predict_ms_per_1000,n_configs
E3,word,deduplicated,LinearSVM,Kernel (linear),3,3,4104,1026,0.9694398683930154,0.946058091286307,0.9703309603261394,0.9843386243386244,0.9401541186918508,0.9518253968253968,0.9873294346978556,0.9126984126984128,899,1,12,114,2.1491707329999485,15.019270955163895,8
E3,word,deduplicated,kNN,Instance-based,3,3,4104,1026,0.9254136416946952,0.8672566371681416,0.924246500407416,0.9609832451499116,0.8582502668326755,0.8877777777777778,0.9707602339181286,0.6666666666666666,898,2,28,98,2.7242157370000086,60.23634015598813,8
E3,word,deduplicated,RandomForest,Ensemble,3,3,4104,1026,0.95945182550476,0.9282700421940928,0.9563309868958688,0.9826455026455028,0.9213052382265444,0.935952380952381,0.9834307992202728,0.8809523809523809,899,1,16,110,22.522946702000013,34.93372514618053,8
E3,word,deduplicated,MultinomialNB,Linear / probabilistic,3,4,4104,1026,0.9517644072099518,0.9145299145299144,0.9467258131569936,0.9764902998236332,0.9070222351151356,0.924047619047619,0.9805068226120858,0.8492063492063492,899,1,19,107,2.0558193319999987,16.309258284609243,8
E3,word,deduplicated,LogisticRegression,Linear / probabilistic,3,4,4104,1026,0.9559671572004562,0.9224489795918368,0.960292159669139,0.9861199294532628,0.9124243326011432,0.9450793650793652,0.9814814814814816,0.8650793650793651,894,6,13,113,2.072070999000005,15.446596491194716,8
E3,word,deduplicated,LinearSVM,Kernel (linear),3,4,4104,1026,0.9597467846122956,0.9288702928870292,0.9593255431010456,0.9854585537918872,0.921271102284288,0.9393650793650794,0.9834307992202728,0.8571428571428571,898,2,15,111,2.1939387880000254,14.39033625731053,8
E3,word,deduplicated,kNN,Instance-based,3,4,4104,1026,0.9298413566739606,0.875,0.916630666101112,0.9566049382716046,0.8685104172245639,0.8888888888888888,0.97270955165692,0.7857142857142857,900,0,28,98,2.8751257160000137,61.74069395707923,8
E3,word,deduplicated,RandomForest,Ensemble,3,4,4104,1026,0.947717565526762,0.907563025210084,0.9594211944406246,0.9885008818342153,0.8974698603437984,0.9263492063492064,0.9785575048732944,0.8412698412698413,896,4,18,108,23.82934854499996,53.47769395715788,8
E3,word,deduplicated,MultinomialNB,Linear / probabilistic,3,5,4104,1026,0.9672069768503722,0.9421487603305784,0.9853908189342712,0.9946604938271606,0.9354555207721216,0.9512698412698412,0.98635477582846,0.9047619047619048,898,2,12,114,1.956759639999973,15.260194931775011,8
E3,word,deduplicated,LogisticRegression,Linear / probabilistic,3,5,4104,1026,0.9728571428571428,0.9523809523809524,0.983331089128107,0.9957186948853616,0.9457142857142856,0.9728571428571428,0.9883040935672516,0.9047619047619048,894,6,6,120,2.106677448000028,16.257334307963948,8
E3,word,deduplicated,LinearSVM,Kernel (linear),3,5,4104,1026,0.9745073015371064,0.9551020408163264,0.9818213356563044,0.9941181657848324,0.9495200436983364,0.9631746031746032,0.9892787524366472,0.9285714285714286,898,2,9,117,2.166282178000017,14.8884142300253,8
E3,word,deduplicated,kNN,Instance-based,3,5,4104,1026,0.9572234627037144,0.9243697478991596,0.9332251911950536,0.9628483245149912,0.9165151998968872,0.9353968253968254,0.9824561403508772,0.8492063492063492,898,2,16,110,2.9382858089999786,60.18088499026117,8
E3,word,deduplicated,RandomForest,Ensemble,3,5,4104,1026,0.9694398683930154,0.946058091286307,0.975396911003132,0.9890123456790124,0.9401541186918508,0.9518253968253968,0.9873294346978556,0.9047619047619048,899,1,12,114,23.258648744000027,53.122560428806665,8
E1,word,full,MajorityBaseline(all-ham),Baseline,"<bound method Series.repeat of experiment                                    E1
representation                              word
corpus                                      full
algorithm                          MultinomialNB
family                    Linear / probabilistic
repeat                                         1
fold                                           1
n_train                                     4459
n_test                                      1115
macro_f1                                0.963685
spam_f1                                  0.93662
pr_auc                                   0.97465
roc_auc                                 0.990364
mcc                                     0.928878
balanced_accuracy                       0.945274
accuracy                                0.983857
recall_at_99_precision                  0.885906
tn                                           964
fp                                             2
fn                                            16
tp                                           133
train_time_s                             2.12736
predict_ms_per_1000                    19.123941
n_configs                                      8
Name: 0, dtype: object>",1,4459,1115,0.4641999038923595,0.0,0.1336322869955157,0.5,0.0,0.5,0.8663677130044843,0.0,966,0,149,0,0.0,0.0,0
E1,word,full,MajorityBaseline(all-ham),Baseline,"<bound method Series.repeat of experiment                                    E1
representation                              word
corpus                                      full
algorithm                          MultinomialNB
family                    Linear / probabilistic
repeat                                         1
fold                                           2
n_train                                     4459
n_test                                      1115
macro_f1                                0.980064
spam_f1                                 0.965278
pr_auc                                  0.982125
roc_auc                                 0.990259
mcc                                     0.960899
balanced_accuracy                       0.966443
accuracy                                0.991031
recall_at_99_precision                  0.939597
tn                                           966
fp                                             0
fn                                            10
tp                                           139
train_time_s                             2.09734
predict_ms_per_1000                    17.837833
n_configs                                      8
Name: 5, dtype: object>",2,4459,1115,0.4641999038923595,0.0,0.1336322869955157,0.5,0.0,0.5,0.8663677130044843,0.0,966,0,149,0,0.0,0.0,0
E1,word,full,MajorityBaseline(all-ham),Baseline,"<bound method Series.repeat of experiment                                    E1
representation                              word
corpus                                      full
algorithm                          MultinomialNB
family                    Linear / probabilistic
repeat                                         1
fold                                           3
n_train                                     4459
n_test                                      1115
macro_f1                                0.976356
spam_f1                                 0.958904
pr_auc                                  0.987156
roc_auc                                 0.995952
mcc                                     0.953191
balanced_accuracy                        0.96563
accuracy                                0.989238
recall_at_99_precision                  0.913333
tn                                           963
fp                                             2
fn                                            10
tp                                           140
train_time_s                            2.087668
predict_ms_per_1000                     15.64693
n_configs                                      8
Name: 10, dtype: object>",3,4459,1115,0.46394230769230765,0.0,0.13452914798206278,0.5,0.0,0.5,0.8654708520179372,0.0,965,0,150,0,0.0,0.0,0
E1,word,full,MajorityBaseline(all-ham),Baseline,"<bound method Series.repeat of experiment                                    E1
representation                              word
corpus                                      full
algorithm                          MultinomialNB
family                    Linear / probabilistic
repeat                                         1
fold                                           4
n_train                                     4459
n_test                                      1115
macro_f1                                 0.95965
spam_f1                                 0.929577
pr_auc                                  0.969376
roc_auc                                 0.986225
mcc                                     0.921257
balanced_accuracy                       0.938964
accuracy                                0.982063
recall_at_99_precision                  0.866667
tn                                           963
fp                                             2
fn                                            18
tp                                           132
train_time_s                            2.077782
predict_ms_per_1000                    15.098348
n_configs                                      8
Name: 15, dtype: object>",4,4459,1115,0.46394230769230765,0.0,0.13452914798206278,0.5,0.0,0.5,0.8654708520179372,0.0,965,0,150,0,0.0,0.0,0
E1,word,full,MajorityBaseline(all-ham),Baseline,"<bound method Series.repeat of experiment                                    E1
representation                              word
corpus                                      full
algorithm                          MultinomialNB
family                    Linear / probabilistic
repeat                                         1
fold                                           5
n_train                                     4460
n_test                                      1114
macro_f1                                 0.97826
spam_f1                                 0.962199
pr_auc                                  0.985449
roc_auc                                 0.993602
mcc                                      0.95689
balanced_accuracy                       0.968762
accuracy                                0.990126
recall_at_99_precision                  0.919463
tn                                           963
fp                                             2
fn                                             9
tp                                           140
train_time_s                             2.08768
predict_ms_per_1000                     15.08059
n_configs                                      8
Name: 20, dtype: object>",5,4460,1114,0.4641654641654642,0.0,0.13375224416517056,0.5,0.0,0.5,0.8662477558348295,0.0,965,0,149,0,0.0,0.0,0
E1,word,full,MajorityBaseline(all-ham),Baseline,"<bound method Series.repeat of experiment                                    E1
representation                              word
corpus                                      full
algorithm                          MultinomialNB
family                    Linear / probabilistic
repeat                                         2
fold                                           1
n_train                                     4459
n_test                                      1115
macro_f1                                0.971755
spam_f1                                 0.950704
pr_auc                                   0.96156
roc_auc                                 0.979164
mcc                                     0.945038
balanced_accuracy                        0.95302
accuracy                                0.987444
recall_at_99_precision                  0.926174
tn                                           966
fp                                             0
fn                                            14
tp                                           135
train_time_s                            2.135573
predict_ms_per_1000                     16.63141
n_configs                                      8
Name: 25, dtype: object>",1,4459,1115,0.4641999038923595,0.0,0.1336322869955157,0.5,0.0,0.5,0.8663677130044843,0.0,966,0,149,0,0.0,0.0,0
E1,word,full,MajorityBaseline(all-ham),Baseline,"<bound method Series.repeat of experiment                                    E1
representation                              word
corpus                                      full
algorithm                          MultinomialNB
family                    Linear / probabilistic
repeat                                         2
fold                                           2
n_train                                     4459
n_test                                      1115
macro_f1                                0.963465
spam_f1                                  0.93617
pr_auc                                  0.972839
roc_auc                                  0.98994
mcc                                     0.928924
balanced_accuracy                       0.942435
accuracy                                0.983857
recall_at_99_precision                  0.885906
tn                                           965
fp                                             1
fn                                            17
tp                                           132
train_time_s                            2.092086
predict_ms_per_1000                    16.826247
n_configs                                      8
Name: 30, dtype: object>",2,4459,1115,0.4641999038923595,0.0,0.1336322869955157,0.5,0.0,0.5,0.8663677130044843,0.0,966,0,149,0,0.0,0.0,0
E1,word,full,MajorityBaseline(all-ham),Baseline,"<bound method Series.repeat of experiment                                    E1
representation                              word
corpus                                      full
algorithm                          MultinomialNB
family                    Linear / probabilistic
repeat                                         2
fold                                           3
n_train                                     4459
n_test                                      1115
macro_f1                                0.972415
spam_f1                                 0.952055
pr_auc                                  0.982516
roc_auc                                 0.995606
mcc                                     0.945307
balanced_accuracy                       0.961779
accuracy                                0.987444
recall_at_99_precision                  0.893333
tn                                           962
fp                                             3
fn                                            11
tp                                           139
train_time_s                            2.080642
predict_ms_per_1000                    15.527109
n_configs                                      8
Name: 35, dtype: object>",3,4459,1115,0.46394230769230765,0.0,0.13452914798206278,0.5,0.0,0.5,0.8654708520179372,0.0,965,0,150,0,0.0,0.0,0
E1,word,full,MajorityBaseline(all-ham),Baseline,"<bound method Series.repeat of experiment                                    E1
representation                              word
corpus                                      full
algorithm                          MultinomialNB
family                    Linear / probabilistic
repeat                                         2
fold                                           4
n_train                                     4459
n_test                                      1115
macro_f1                                0.970184
spam_f1                                 0.948097
pr_auc                                  0.975143
roc_auc                                 0.990456
mcc                                     0.941282
balanced_accuracy                        0.95563
accuracy                                0.986547
recall_at_99_precision                  0.913333
tn                                           963
fp                                             2
fn                                            13
tp                                           137
train_time_s                            2.092861
predict_ms_per_1000                    16.170987
n_configs                                      8
Name: 40, dtype: object>",4,4459,1115,0.46394230769230765,0.0,0.13452914798206278,0.5,0.0,0.5,0.8654708520179372,0.0,965,0,150,0,0.0,0.0,0
E1,word,full,MajorityBaseline(all-ham),Baseline,"<bound method Series.repeat of experiment                                    E1
representation                              word
corpus                                      full
algorithm                          MultinomialNB
family                    Linear / probabilistic
repeat                                         2
fold                                           5
n_train                                     4460
n_test                                      1114
macro_f1                                0.982418
spam_f1                                 0.969492
pr_auc                                   0.99241
roc_auc                                 0.997336
mcc                                     0.964902
balanced_accuracy                       0.978311
accuracy                                0.991921
recall_at_99_precision                  0.932886
tn                                           962
fp                                             3
fn                                             6
tp                                           143
train_time_s                            2.216845
predict_ms_per_1000                     18.77651
n_configs                                      8
Name: 45, dtype: object>",5,4460,1114,0.4641654641654642,0.0,0.13375224416517056,0.5,0.0,0.5,0.8662477558348295,0.0,965,0,149,0,0.0,0.0,0
E1,word,full,MajorityBaseline(all-ham),Baseline,"<bound method Series.repeat of experiment                                    E1
representation                              word
corpus                                      full
algorithm                          MultinomialNB
family                    Linear / probabilistic
repeat                                         3
fold                                           1
n_train                                     4459
n_test                                      1115
macro_f1                                 0.96772
spam_f1                                 0.943662
pr_auc                                  0.984402
roc_auc                                 0.993275
mcc                                     0.936958
balanced_accuracy                       0.949147
accuracy                                 0.98565
recall_at_99_precision                  0.899329
tn                                           965
fp                                             1
fn                                            15
tp                                           134
train_time_s                            2.053108
predict_ms_per_1000                    19.346319
n_configs                                      8
Name: 50, dtype: object>",1,4459,1115,0.4641999038923595,0.0,0.1336322869955157,0.5,0.0,0.5,0.8663677130044843,0.0,966,0,149,0,0.0,0.0,0
E1,word,full,MajorityBaseline(all-ham),Baseline,"<bound method Series.repeat of experiment                                    E1
representation                              word
corpus                                      full
algorithm                          MultinomialNB
family                    Linear / probabilistic
repeat                                         3
fold                                           2
n_train                                     4459
n_test                                      1115
macro_f1                                 0.97416
spam_f1                                 0.955017
pr_auc                                  0.977784
roc_auc                                 0.986758
mcc                                     0.948935
balanced_accuracy                       0.962052
accuracy                                0.988341
recall_at_99_precision                  0.879195
tn                                           964
fp                                             2
fn                                            11
tp                                           138
train_time_s                            2.182998
predict_ms_per_1000                    14.478251
n_configs                                      8
Name: 55, dtype: object>",2,4459,1115,0.4641999038923595,0.0,0.1336322869955157,0.5,0.0,0.5,0.8663677130044843,0.0,966,0,149,0,0.0,0.0,0
E1,word,full,MajorityBaseline(all-ham),Baseline,"<bound method Series.repeat of experiment                                    E1
representation                              word
corpus                                      full
algorithm                          MultinomialNB
family                    Linear / probabilistic
repeat                                         3
fold                                           3
n_train                                     4459
n_test                                      1115
macro_f1                                 0.96829
spam_f1                                 0.944828
pr_auc                                  0.964276
roc_auc                                 0.986363
mcc                                     0.937328
balanced_accuracy                       0.955112
accuracy                                 0.98565
recall_at_99_precision                  0.913333
tn                                           962
fp                                             3
fn                                            13
tp                                           137
train_time_s                            2.160599
predict_ms_per_1000                    15.043442
n_configs                                      8
Name: 60, dtype: object>",3,4459,1115,0.46394230769230765,0.0,0.13452914798206278,0.5,0.0,0.5,0.8654708520179372,0.0,965,0,150,0,0.0,0.0,0
E1,word,full,MajorityBaseline(all-ham),Baseline,"<bound method Series.repeat of experiment                                    E1
representation                              word
corpus                                      full
algorithm                          MultinomialNB
family                    Linear / probabilistic
repeat                                         3
fold                                           4
n_train                                     4459
n_test                                      1115
macro_f1                                0.959214
spam_f1                                 0.929293
pr_auc                                  0.980361
roc_auc                                 0.994767
mcc                                     0.918493
balanced_accuracy                       0.955337
accuracy                                0.981166
recall_at_99_precision                  0.886667
tn                                           956
fp                                             9
fn                                            12
tp                                           138
train_time_s                            2.156937
predict_ms_per_1000                     13.45035
n_configs                                      8
Name: 65, dtype: object>",4,4459,1115,0.46394230769230765,0.0,0.13452914798206278,0.5,0.0,0.5,0.8654708520179372,0.0,965,0,150,0,0.0,0.0,0
E1,word,full,MajorityBaseline(all-ham),Baseline,"<bound method Series.repeat of experiment                                    E1
representation                              word
corpus                                      full
algorithm                          MultinomialNB
family                    Linear / probabilistic
repeat                                         3
fold                                           5
n_train                                     4460
n_test                                      1114
macro_f1                                0.976214
spam_f1                                 0.958621
pr_auc                                  0.981006
roc_auc                                 0.991672
mcc                                     0.952913
balanced_accuracy                       0.965407
accuracy                                0.989228
recall_at_99_precision                  0.932886
tn                                           963
fp                                             2
fn                                            10
tp                                           139
train_time_s                            2.187897
predict_ms_per_1000                    15.013029
n_configs                                      8
Name: 70, dtype: object>",5,4460,1114,0.4641654641654642,0.0,0.13375224416517056,0.5,0.0,0.5,0.8662477558348295,0.0,965,0,149,0,0.0,0.0,0
E2,char,full,MajorityBaseline(all-ham),Baseline,"<bound method Series.repeat of experiment                                    E2
representation                              char
corpus                                      full
algorithm                          MultinomialNB
family                    Linear / probabilistic
repeat                                         1
fold                                           1
n_train                                     4459
n_test                                      1115
macro_f1                                0.971924
spam_f1                                 0.951049
pr_auc                                  0.981583
roc_auc                                 0.992406
mcc                                     0.944956
balanced_accuracy                       0.955858
accuracy                                0.987444
recall_at_99_precision                  0.912752
tn                                           965
fp                                             1
fn                                            13
tp                                           136
train_time_s                             9.95463
predict_ms_per_1000                    81.302691
n_configs                                      8
Name: 75, dtype: object>",1,4459,1115,0.4641999038923595,0.0,0.1336322869955157,0.5,0.0,0.5,0.8663677130044843,0.0,966,0,149,0,0.0,0.0,0
E2,char,full,MajorityBaseline(all-ham),Baseline,"<bound method Series.repeat of experiment                                    E2
representation                              char
corpus                                      full
algorithm                          MultinomialNB
family                    Linear / probabilistic
repeat                                         1
fold                                           2
n_train                                     4459
n_test                                      1115
macro_f1                                 0.98252
spam_f1                                 0.969697
pr_auc                                  0.991604
roc_auc                                 0.995171
mcc                                     0.965048
balanced_accuracy                       0.981151
accuracy                                0.991928
recall_at_99_precision                  0.959732
tn                                           962
fp                                             4
fn                                             5
tp                                           144
train_time_s                           10.164442
predict_ms_per_1000                     84.19186
n_configs                                      8
Name: 80, dtype: object>",2,4459,1115,0.4641999038923595,0.0,0.1336322869955157,0.5,0.0,0.5,0.8663677130044843,0.0,966,0,149,0,0.0,0.0,0
E2,char,full,MajorityBaseline(all-ham),Baseline,"<bound method Series.repeat of experiment                                    E2
representation                              char
corpus                                      full
algorithm                          MultinomialNB
family                    Linear / probabilistic
repeat                                         1
fold                                           3
n_train                                     4459
n_test                                      1115
macro_f1                                0.984594
spam_f1                                 0.973333
pr_auc                                  0.992209
roc_auc                                 0.995468
mcc                                     0.969188
balanced_accuracy                       0.984594
accuracy                                0.992825
recall_at_99_precision                      0.96
tn                                           961
fp                                             4
fn                                             4
tp                                           146
train_time_s                           10.164357
predict_ms_per_1000                     83.12792
n_configs                                      8
Name: 85, dtype: object>",3,4459,1115,0.46394230769230765,0.0,0.13452914798206278,0.5,0.0,0.5,0.8654708520179372,0.0,965,0,150,0,0.0,0.0,0
E2,char,full,MajorityBaseline(all-ham),Baseline,"<bound method Series.repeat of experiment                                    E2
representation                              char
corpus                                      full
algorithm                          MultinomialNB
family                    Linear / probabilistic
repeat                                         1
fold                                           4
n_train                                     4459
n_test                                      1115
macro_f1                                0.956141
spam_f1                                 0.923611
pr_auc                                  0.970989
roc_auc                                 0.987627
mcc                                     0.913351
balanced_accuracy                       0.940743
accuracy                                0.980269
recall_at_99_precision                      0.84
tn                                           960
fp                                             5
fn                                            17
tp                                           133
train_time_s                            9.880371
predict_ms_per_1000                     77.07063
n_configs                                      8
Name: 90, dtype: object>",4,4459,1115,0.46394230769230765,0.0,0.13452914798206278,0.5,0.0,0.5,0.8654708520179372,0.0,965,0,150,0,0.0,0.0,0
E2,char,full,MajorityBaseline(all-ham),Baseline,"<bound method Series.repeat of experiment                                    E2
representation                              char
corpus                                      full
algorithm                          MultinomialNB
family                    Linear / probabilistic
repeat                                         1
fold                                           5
n_train                                     4460
n_test                                      1114
macro_f1                                0.978386
spam_f1                                 0.962457
pr_auc                                  0.985044
roc_auc                                 0.993699
mcc                                     0.956959
balanced_accuracy                         0.9716
accuracy                                0.990126
recall_at_99_precision                  0.939597
tn                                           962
fp                                             3
fn                                             8
tp                                           141
train_time_s                           10.248829
predict_ms_per_1000                    86.491412
n_configs                                      8
Name: 95, dtype: object>",5,4460,1114,0.4641654641654642,0.0,0.13375224416517056,0.5,0.0,0.5,0.8662477558348295,0.0,965,0,149,0,0.0,0.0,0
E2,char,full,MajorityBaseline(all-ham),Baseline,"<bound method Series.repeat of experiment                                    E2
representation                              char
corpus                                      full
algorithm                          MultinomialNB
family                    Linear / probabilistic
repeat                                         2
fold                                           1
n_train                                     4459
n_test                                      1115
macro_f1                                0.970184
spam_f1                                 0.948097
pr_auc                                  0.972709
roc_auc                                 0.982902
mcc                                      0.94098
balanced_accuracy                       0.958179
accuracy                                0.986547
recall_at_99_precision                  0.912752
tn                                           963
fp                                             3
fn                                            12
tp                                           137
train_time_s                           10.033908
predict_ms_per_1000                    95.549326
n_configs                                      8
Name: 100, dtype: object>",1,4459,1115,0.4641999038923595,0.0,0.1336322869955157,0.5,0.0,0.5,0.8663677130044843,0.0,966,0,149,0,0.0,0.0,0
E2,char,full,MajorityBaseline(all-ham),Baseline,"<bound method Series.repeat of experiment                                    E2
representation                              char
corpus                                      full
algorithm                          MultinomialNB
family                    Linear / probabilistic
repeat                                         2
fold                                           2
n_train                                     4459
n_test                                      1115
macro_f1                                0.964326
spam_f1                                 0.937931
pr_auc                                   0.97312
roc_auc                                 0.990496
mcc                                     0.929128
balanced_accuracy                       0.953788
accuracy                                0.983857
recall_at_99_precision                  0.885906
tn                                           961
fp                                             5
fn                                            13
tp                                           136
train_time_s                           10.558671
predict_ms_per_1000                    78.648719
n_configs                                      8
Name: 105, dtype: object>",2,4459,1115,0.4641999038923595,0.0,0.1336322869955157,0.5,0.0,0.5,0.8663677130044843,0.0,966,0,149,0,0.0,0.0,0
E2,char,full,MajorityBaseline(all-ham),Baseline,"<bound method Series.repeat of experiment                                    E2
representation                              char
corpus                                      full
algorithm                          MultinomialNB
family                    Linear / probabilistic
repeat                                         2
fold                                           3
n_train                                     4459
n_test                                      1115
macro_f1                                0.986327
spam_f1                                 0.976271
pr_auc                                  0.997868
roc_auc                                 0.999641
mcc                                      0.97284
balanced_accuracy                       0.979482
accuracy                                0.993722
recall_at_99_precision                      0.96
tn                                           964
fp                                             1
fn                                             6
tp                                           144
train_time_s                             9.87532
predict_ms_per_1000                    78.785646
n_configs                                      8
Name: 110, dtype: object>",3,4459,1115,0.46394230769230765,0.0,0.13452914798206278,0.5,0.0,0.5,0.8654708520179372,0.0,965,0,150,0,0.0,0.0,0
E2,char,full,MajorityBaseline(all-ham),Baseline,"<bound method Series.repeat of experiment                                    E2
representation                              char
corpus                                      full
algorithm                          MultinomialNB
family                    Linear / probabilistic
repeat                                         2
fold                                           4
n_train                                     4459
n_test                                      1115
macro_f1                                0.974311
spam_f1                                 0.955326
pr_auc                                  0.985352
roc_auc                                 0.993534
mcc                                      0.94923
balanced_accuracy                       0.962297
accuracy                                0.988341
recall_at_99_precision                       0.9
tn                                           963
fp                                             2
fn                                            11
tp                                           139
train_time_s                           10.292844
predict_ms_per_1000                    81.305859
n_configs                                      8
Name: 115, dtype: object>",4,4459,1115,0.46394230769230765,0.0,0.13452914798206278,0.5,0.0,0.5,0.8654708520179372,0.0,965,0,150,0,0.0,0.0,0
E2,char,full,MajorityBaseline(all-ham),Baseline,"<bound method Series.repeat of experiment                                    E2
representation                              char
corpus                                      full
algorithm                          MultinomialNB
family                    Linear / probabilistic
repeat                                         2
fold                                           5
n_train                                     4460
n_test                                      1114
macro_f1                                 0.98074
spam_f1                                 0.966667
pr_auc                                  0.991182
roc_auc                                 0.996766
mcc                                     0.961509
balanced_accuracy                       0.983468
accuracy                                0.991023
recall_at_99_precision                  0.912752
tn                                           959
fp                                             6
fn                                             4
tp                                           145
train_time_s                            10.18695
predict_ms_per_1000                    79.669299
n_configs                                      8
Name: 120, dtype: object>",5,4460,1114,0.4641654641654642,0.0,0.13375224416517056,0.5,0.0,0.5,0.8662477558348295,0.0,965,0,149,0,0.0,0.0,0
E2,char,full,MajorityBaseline(all-ham),Baseline,"<bound method Series.repeat of experiment                                    E2
representation                              char
corpus                                      full
algorithm                          MultinomialNB
family                    Linear / probabilistic
repeat                                         3
fold                                           1
n_train                                     4459
n_test                                      1115
macro_f1                                0.976077
spam_f1                                 0.958333
pr_auc                                  0.988988
roc_auc                                 0.995665
mcc                                      0.95292
balanced_accuracy                        0.96257
accuracy                                0.989238
recall_at_99_precision                  0.926174
tn                                           965
fp                                             1
fn                                            11
tp                                           138
train_time_s                            9.937517
predict_ms_per_1000                    79.629398
n_configs                                      8
Name: 125, dtype: object>",1,4459,1115,0.4641999038923595,0.0,0.1336322869955157,0.5,0.0,0.5,0.8663677130044843,0.0,966,0,149,0,0.0,0.0,0
E2,char,full,MajorityBaseline(all-ham),Baseline,"<bound method Series.repeat of experiment                                    E2
representation                              char
corpus                                      full
algorithm                          MultinomialNB
family                    Linear / probabilistic
repeat                                         3
fold                                           2
n_train                                     4459
n_test                                      1115
macro_f1                                0.978389
spam_f1                                 0.962457
pr_auc                                  0.979415
roc_auc                                 0.989155
mcc                                     0.956965
balanced_accuracy                       0.971602
accuracy                                0.990135
recall_at_99_precision                  0.946309
tn                                           963
fp                                             3
fn                                             8
tp                                           141
train_time_s                           10.148044
predict_ms_per_1000                    81.506233
n_configs                                      8
Name: 130, dtype: object>",2,4459,1115,0.4641999038923595,0.0,0.1336322869955157,0.5,0.0,0.5,0.8663677130044843,0.0,966,0,149,0,0.0,0.0,0
E2,char,full,MajorityBaseline(all-ham),Baseline,"<bound method Series.repeat of experiment                                    E2
representation                              char
corpus                                      full
algorithm                          MultinomialNB
family                    Linear / probabilistic
repeat                                         3
fold                                           3
n_train                                     4459
n_test                                      1115
macro_f1                                0.976218
spam_f1                                 0.958621
pr_auc                                  0.984615
roc_auc                                 0.993914
mcc                                     0.953192
balanced_accuracy                       0.962815
accuracy                                0.989238
recall_at_99_precision                  0.933333
tn                                           964
fp                                             1
fn                                            11
tp                                           139
train_time_s                           10.122273
predict_ms_per_1000                    80.316366
n_configs                                      8
Name: 135, dtype: object>",3,4459,1115,0.46394230769230765,0.0,0.13452914798206278,0.5,0.0,0.5,0.8654708520179372,0.0,965,0,150,0,0.0,0.0,0
E2,char,full,MajorityBaseline(all-ham),Baseline,"<bound method Series.repeat of experiment                                    E2
representation                              char
corpus                                      full
algorithm                          MultinomialNB
family                    Linear / probabilistic
repeat                                         3
fold                                           4
n_train                                     4459
n_test                                      1115
macro_f1                                0.969188
spam_f1                                 0.946667
pr_auc                                  0.982091
roc_auc                                 0.993879
mcc                                     0.938377
balanced_accuracy                       0.969188
accuracy                                 0.98565
recall_at_99_precision                  0.846667
tn                                           957
fp                                             8
fn                                             8
tp                                           142
train_time_s                            9.904006
predict_ms_per_1000                    77.066085
n_configs                                      8
Name: 140, dtype: object>",4,4459,1115,0.46394230769230765,0.0,0.13452914798206278,0.5,0.0,0.5,0.8654708520179372,0.0,965,0,150,0,0.0,0.0,0
E2,char,full,MajorityBaseline(all-ham),Baseline,"<bound method Series.repeat of experiment                                    E2
representation                              char
corpus                                      full
algorithm                          MultinomialNB
family                    Linear / probabilistic
repeat                                         3
fold                                           5
n_train                                     4460
n_test                                      1114
macro_f1                                0.980631
spam_f1                                 0.966443
pr_auc                                  0.985747
roc_auc                                 0.992697
mcc                                     0.961262
balanced_accuracy                       0.980631
accuracy                                0.991023
recall_at_99_precision                  0.939597
tn                                           960
fp                                             5
fn                                             5
tp                                           144
train_time_s                            9.985367
predict_ms_per_1000                    82.374215
n_configs                                      8
Name: 145, dtype: object>",5,4460,1114,0.4641654641654642,0.0,0.13375224416517056,0.5,0.0,0.5,0.8662477558348295,0.0,965,0,149,0,0.0,0.0,0
E3,word,deduplicated,MajorityBaseline(all-ham),Baseline,"<bound method Series.repeat of experiment                                    E3
representation                              word
corpus                              deduplicated
algorithm                          MultinomialNB
family                    Linear / probabilistic
repeat                                         1
fold                                           1
n_train                                     4104
n_test                                      1026
macro_f1                                0.974326
spam_f1                                 0.954733
pr_auc                                  0.980945
roc_auc                                  0.99232
mcc                                     0.949164
balanced_accuracy                        0.96289
accuracy                                0.989279
recall_at_99_precision                     0.928
tn                                           899
fp                                             2
fn                                             9
tp                                           116
train_time_s                            1.958071
predict_ms_per_1000                    16.769209
n_configs                                      8
Name: 150, dtype: object>",1,4104,1026,0.46756616502335235,0.0,0.12183235867446393,0.5,0.0,0.5,0.878167641325536,0.0,901,0,125,0,0.0,0.0,0
E3,word,deduplicated,MajorityBaseline(all-ham),Baseline,"<bound method Series.repeat of experiment                                    E3
representation                              word
corpus                              deduplicated
algorithm                          MultinomialNB
family                    Linear / probabilistic
repeat                                         1
fold                                           2
n_train                                     4104
n_test                                      1026
macro_f1                                0.974326
spam_f1                                 0.954733
pr_auc                                  0.977443
roc_auc                                 0.989982
mcc                                     0.949499
balanced_accuracy                       0.959762
accuracy                                0.989279
recall_at_99_precision                  0.928571
tn                                           899
fp                                             1
fn                                            10
tp                                           116
train_time_s                            1.955638
predict_ms_per_1000                    17.338621
n_configs                                      8
Name: 155, dtype: object>",2,4104,1026,0.46728971962616817,0.0,0.12280701754385964,0.5,0.0,0.5,0.8771929824561403,0.0,900,0,126,0,0.0,0.0,0
